id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
7354154,Casa dos Avós  - 5585 /A. Local,37781012,Florinda Anjos,Alenquer,Ribafria e Pereiro de Palhacana,39.0582,-9.12046,Entire home/apt,55,1,27,2019-09-08,0.56,1,363
7356413,Bright flat in City Center 1,38544464,António,Lisboa,Arroios,38.72327,-9.13349,Entire home/apt,90,3,125,2019-08-31,2.83,2,309
7356416,Sunny Double Bed & Private Bathroom,2918220,Cristina,Lisboa,Lumiar,38.76134,-9.15484,Private room,29,1,39,2019-09-25,0.99,2,232
7356709,Little Alfama Town,9985968,Benjamin,Lisboa,Santa Maria Maior,38.71232,-9.12918,Entire home/apt,43,2,137,2018-09-06,2.70,3,306
7359856,Alfama Santa Apolonia Apartment,38561697,Carlos,Lisboa,So Vicente,38.71413,-9.12367,Entire home/apt,73,2,125,2019-08-28,2.45,5,24
7360312,"LV Premier PReal FL1- AC, views, location",181902,Jose Luz,Lisboa,Misericrdia,38.71408,-9.15313,Entire home/apt,151,1,102,2019-09-15,2.04,26,334
7361985,First Floor - Golden Heritage,17206393,Kika Fernandes,Mafra,Ericeira,38.96959,-9.41829,Entire home/apt,38,1,6,2019-09-20,0.23,17,328
7362298,Bright flat in City Center 2,38544464,António,Lisboa,Arroios,38.7231,-9.13489,Entire home/apt,53,3,104,2019-08-28,2.85,2,332
7363350,Beach House Memories,38577621,Pedro,Torres Vedras,Silveira,39.13119,-9.38,Entire home/apt,70,2,7,2019-08-26,0.14,1,269
7363463,New Apt-São Bento AC Terrace Wi-Fi,11093680,Claudia,Lisboa,Santo Antnio,38.71606,-9.15352,Entire home/apt,65,3,109,2019-07-22,2.14,13,171
7366817,Ocean View (Carcavelos Beach),38599557,Pedro,Cascais,Carcavelos e Parede,38.68648,-9.34836,Private room,10,1,0,,,1,0
7367013,Your house in the center of Lisbon,32966468,Helia,Lisboa,Arroios,38.72265,-9.13547,Entire home/apt,65,2,253,2019-09-13,5.02,3,252
7367034,LUXURY PENTHOUSE BY THE SEA,6426862,Assunção,Cascais,Cascais e Estoril,38.69636,-9.42326,Entire home/apt,300,3,38,2019-09-04,0.76,8,321
7373554,Wonder Lisbon apt,5776233,Sofia,Lisboa,Belm,38.6974,-9.19634,Entire home/apt,80,1,10,2019-05-11,0.20,3,4
7375822,Historical Lisbon -  Castle house,128128,Susana,Lisboa,Santa Maria Maior,38.71497,-9.1353,Entire home/apt,49,3,31,2019-09-02,0.61,3,365
7376678,Cascais appart entier à 800m plages,28464238,Sandrine,Cascais,Alcabideche,38.71416,-9.41876,Entire home/apt,70,7,2,2017-08-18,0.05,1,0
7378850,Bairro Alto - Artistic with View,3953109,Feels Like Home,Lisboa,Misericrdia,38.7101,-9.14431,Entire home/apt,93,2,6,2019-07-17,0.15,315,320
7380350,ShortStayFlat - Spacious & Design Duplex,1549585,ShortStayFlat,Lisboa,So Vicente,38.72015,-9.13232,Entire home/apt,100,1,139,2019-09-14,2.75,65,310
7382486,Alfama Tejo penthouse studio,2697978,Ricardo,Lisboa,Santa Maria Maior,38.71063,-9.12741,Entire home/apt,80,3,126,2019-09-10,2.48,3,344
7384232,Héstia e Baco - Aparts. Turísticos,38681112,Héstia  &  Baco,Lisboa,Santa Maria Maior,38.7156,-9.13629,Entire home/apt,100,2,145,2019-09-08,2.89,2,303
7386091,Serene decor romantic in theCastle,1416183,Fadoflats,Lisboa,Santa Maria Maior,38.7131,-9.13375,Entire home/apt,55,3,77,2019-08-24,1.52,17,147
7386168,"Central, Charming and Amazing View",38688804,Pedro,Lisboa,Estrela,38.71471,-9.15838,Entire home/apt,115,3,20,2019-02-25,1.18,2,1
7386930,Sunny flat at trendy Intendente,35963214,Elsa,Lisboa,Arroios,38.72132,-9.13289,Entire home/apt,50,2,103,2019-09-05,2.27,2,344
7387049,River View Apartment Alfama Elisa,2252054,Giuseppe,Lisboa,Santa Maria Maior,38.71082,-9.12907,Entire home/apt,67,2,283,2019-09-17,5.54,2,316
7391521,Laneez Ericeira Cottage - Privacy and Ocean view,27809636,Miguel,Mafra,Ericeira,38.95806,-9.41276,Entire home/apt,285,2,9,2019-07-25,0.34,3,287
7393936,"ap com 2 quartos em maceira/3,2 km da praia",38740174,Sergio,Torres Vedras,A dos Cunhados e Maceira,39.18333,-9.32956,Entire home/apt,35,7,10,2018-08-03,0.20,1,365
7396080,Center City lovely & sunny large apart 5BDR,8067456,Raymond,Lisboa,Misericrdia,38.70827,-9.15209,Entire home/apt,150,3,80,2019-09-05,1.59,1,180
7400016,Private living and bedroom - Anjos,36886564,Teresa,Lisboa,Arroios,38.72763,-9.13451,Private room,20,1,213,2019-09-12,4.26,1,19
7400260,Ericeira Sunset House,38774003,Luis,Mafra,Ericeira,38.96024,-9.41685,Entire home/apt,79,3,67,2019-09-15,1.34,2,338
7402339,Tranquility & Zen in Cascais Center,13891550,O Quotidiano Equilibrado Unipessoal,Cascais,Cascais e Estoril,38.69623,-9.426,Entire home/apt,65,3,22,2019-09-20,0.43,11,150
7402418,Vintage Lisbon. Principe Real.,4047048,Samuel & Carla,Lisboa,Santo Antnio,38.71888,-9.15272,Entire home/apt,60,3,103,2019-09-09,2.03,2,310
7412511,Ericeira Happy Terrace,38835657,Pedro,Mafra,Ericeira,38.96949,-9.41473,Entire home/apt,100,5,41,2019-08-29,0.82,1,269
7423210,Sunny Terrace private room in Oeiras,7998269,Catarina,Oeiras,"Oeiras e S.Julio da Barra, Pao de Arcos e Caxias",38.70932,-9.28891,Private room,40,2,14,2019-09-01,0.98,1,15
7426474,In Alfama´s heart - Tram 28- 4 persons,33557631,Carlos,Lisboa,So Vicente,38.71386,-9.12583,Entire home/apt,40,4,93,2019-08-11,1.83,1,340
7434304,Bairro Alto 3 Bedroom Patio House!!,17457001,Joana,Lisboa,Misericrdia,38.71239,-9.14608,Entire home/apt,96,2,157,2019-09-15,3.25,32,331
7434883,*TERRACE/GARDEN Flat in Ajuda/Belem_ 6 guests*,8958376,Diogo,Lisboa,Ajuda,38.70458,-9.19617,Entire home/apt,55,2,20,2019-08-16,0.40,1,335
7435613,Principe Real Spacious 2 Bedroom Apartment,38950265,Cláudia & João,Lisboa,Misericrdia,38.71311,-9.15125,Entire home/apt,31,3,22,2019-09-08,0.44,2,0
7437987,Bairro Alto City Center Apartment,38964167,Dora,Lisboa,Misericrdia,38.71097,-9.14446,Entire home/apt,55,2,214,2019-09-23,4.23,1,324
