id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
24056,Linda-a-Velha,95163,Patrícia,Oeiras,"Algs, Linda-a-Velha e Cruz Quebrada-Dafundo",38.717143160843506,-9.239671611213481,Private room,84,2,0,,,1,365
25659,"Sunny,  Alfama  Sleeps 3 - Coeur d'Alfama",107347,Ellie,Lisboa,Santa Maria Maior,38.71167096516583,-9.126964005121897,Entire home/apt,60,3,87,2018-07-19,1.68,1,295
26993,Small nice apartment in the center,111686,Hans,Lisboa,Avenidas Novas,38.7307471132518,-9.148240120090625,Entire home/apt,80,3,6,2018-07-04,0.06,1,22
28066,ear the birds,120855,Vania,Azambuja,Aveiras de Cima,39.146542010200186,-8.915030626744553,Private room,53,1,0,,,1,365
29138,Room for rent in shared house,125304,Susana,Lisboa,Areeiro,38.73634050476809,-9.137916051458323,Private room,71,1,0,,,1,365
29248,Apartamento Alfama com vista para o rio!,125768,Bárbara,Lisboa,Santa Maria Maior,38.712717457510806,-9.126280191008563,Entire home/apt,60,3,266,2018-07-09,2.88,1,320
29396,Alfama Hill - Boutique apartment,126415,Mónica,Lisboa,Santa Maria Maior,38.71239177758482,-9.128870488130547,Entire home/apt,58,2,178,2018-07-09,2.36,2,275
29720,TheHOUSE - Your luxury home,128075,Francisco,Lisboa,Estrela,38.711954593855125,-9.158765603513068,Entire home/apt,1000,2,25,2018-07-01,0.27,1,285
29915, MODERN  AND COOL APT IN LISBON,128890,Sara,Lisboa,Avenidas Novas,38.74712064912973,-9.15286303562278,Entire home/apt,50,7,33,2018-01-01,0.34,1,26
30408,villa guincho,131107,Jack,Cascais,Cascais e Estoril,38.7283260144517,-9.465491329142727,Entire home/apt,65,1,23,2018-07-22,0.30,3,336
32094,cottage at guincho in large garden,131107,Jack,Cascais,Cascais e Estoril,38.727175920548895,-9.465853646392075,Entire home/apt,62,3,15,2018-04-01,0.20,3,350
33348,Happy Season,144484,Bruno,Lisboa,Lumiar,38.763814119174654,-9.152563108542916,Private room,40,1,2,2011-07-22,0.02,2,209
40817,"Chiado, Alecrim walk to Riverfront",176410,S.,Lisboa,Misericrdia,38.709532076028665,-9.14254679993081,Entire home/apt,45,1,291,2018-07-14,3.16,10,321
42311,Casa do Caseiro,184786,Antonio,Sintra,"S.Maria, S.Miguel, S.Martinho, S.Pedro Penaferrim",38.79889799495205,-9.38719641831995,Entire home/apt,100,3,2,2018-06-06,0.09,1,342
42519,apartamento do adamastor 6 - 1º.,136230,David,Lisboa,Misericrdia,38.710820276809365,-9.150899599618478,Entire home/apt,75,2,88,2018-06-11,1.06,10,364
47717,Downtown to Castle - Apartment,217058,Luis & Sofia,Lisboa,Santa Maria Maior,38.71335524328078,-9.135390617729119,Entire home/apt,33,2,79,2018-05-04,0.93,2,212
48025,Apartment for renting  in Lisbon,218778,José,Lisboa,Misericrdia,38.71308874701775,-9.143919555040481,Entire home/apt,65,5,9,2016-07-04,0.11,5,280
48058,Small House Downtown Cascais ,218990,Pim,Cascais,Cascais e Estoril,38.69649730116864,-9.42570582073763,Entire home/apt,65,5,18,2018-07-12,0.45,1,143
48854,"4BR in villa, terrace, near market",222551,Dagmar,Sintra,"S.Maria, S.Miguel, S.Martinho, S.Pedro Penaferrim",38.803339612348886,-9.379130946783505,Entire home/apt,185,2,31,2018-07-27,0.86,1,153
49673,Cottage Countryside / Beaches Golf,225364,Mercês,Alenquer,Alenquer (Santo Estvo e Triana),39.06002986711243,-9.046185232926106,Entire home/apt,200,7,1,2016-08-16,0.04,1,339
50108,Duplex do Pipas,229376,Pipas,Lisboa,Estrela,38.70388331034279,-9.165198729034634,Entire home/apt,60,2,33,2017-05-01,0.41,2,321
52298,rooms free in lisbon,241711,Paulo,Lisboa,Misericrdia,38.71213463983215,-9.149205221484069,Entire home/apt,310,1,0,,,1,365
55363,Arrendo Quarto,261438,Rute,Odivelas,Pvoa de Santo Adrio e Olival de Basto,38.799172699017355,-9.162308917756869,Private room,42,1,0,,,1,365
56471,Ribamar Beach Room,267647,Cristina,Mafra,Santo Isidoro,39.0018633698098,-9.41682932061026,Private room,30,1,17,2018-07-08,0.23,3,172
56906,Lisbon BALCONY Penthouse 15th floor,270457,Antonio,Lisboa,So Vicente,38.71903124922437,-9.123902722475973,Entire home/apt,40,2,115,2018-07-02,1.25,6,353
65553,The Gallery Apartment,320407,Caroline,Lisboa,Campo de Ourique,38.71843053581208,-9.167951813172921,Private room,54,3,140,2018-07-18,1.61,1,347
65878,Caetanos Loft,322145,João,Lisboa,Misericrdia,38.71294664184867,-9.147388138863999,Entire home/apt,83,2,52,2018-03-28,0.59,1,262
73764,Gallery /Garden and Piano Apartment,154341,Clara,Lisboa,Santo Antnio,38.721897048952286,-9.154622748794036,Entire home/apt,55,4,18,2014-09-16,0.20,2,60
73910,Apartment with sea view in Cascais,387176,Sandrine,Cascais,Cascais e Estoril,38.70154262633796,-9.435386740277156,Entire home/apt,80,3,5,2015-06-21,0.06,1,56
76132,A Romantic Renewed Apartment T1,405842,Silvia,Lisboa,Campolide,38.72807070470068,-9.16310551017877,Entire home/apt,65,5,0,,,4,282
77130,Studio Deco,412702,Ana,Lisboa,Misericrdia,38.712615447120776,-9.151434779792037,Entire home/apt,45,3,75,2018-04-28,0.86,2,213
77466,"2br ap @ Bairro Alto, Center Lisbon",415066,Nuno,Lisboa,Misericrdia,38.711359397646525,-9.145598659936766,Entire home/apt,70,4,288,2018-07-12,3.24,1,52
83700,Studio Cascais- Panoramic sea view,456477,Claudio,Cascais,Cascais e Estoril,38.69891379218214,-9.433770251726624,Entire home/apt,31,3,110,2018-07-16,1.24,2,291
83933,Charming flat with terrace in Graça,335614,Sebastien,Lisboa,So Vicente,38.720337550518636,-9.12891781819619,Entire home/apt,80,2,199,2018-07-04,2.35,2,6
84599,LV Premier Baixa PR,181902,Jose Luz,Lisboa,Santa Maria Maior,38.71180531356604,-9.13798837373435,Entire home/apt,83,1,63,2018-05-20,0.85,23,279
85270,Spacious Sunny Flat -Baixa/Rossio,383078,Hugo & Rita,Lisboa,Santa Maria Maior,38.71588454992203,-9.140651924202952,Entire home/apt,105,3,160,2018-07-19,1.83,1,278
88312,Appart lumineux coeur de Lisbonne.,482911,A.,Lisboa,Santo Antnio,38.723612918110575,-9.14339949727734,Entire home/apt,65,3,58,2018-07-24,0.66,1,303
88410,LISBOA PÁTRIA,483396,Miguel,Lisboa,So Vicente,38.71527219792574,-9.12306895871143,Entire home/apt,75,3,35,2017-09-28,0.40,1,209
89015,GREAT LUXURY HOUSE IN THE CENTER,485573,Justo,Lisboa,Misericrdia,38.712399665754575,-9.149889416270476,Entire home/apt,100,3,23,2018-07-12,0.27,1,322
90387,Lovely suite in downtown apartment,490050,Miguel,Lisboa,Santo Antnio,38.72138344753109,-9.144060533346524,Private room,40,2,247,2018-07-10,2.79,1,309
93829,Studio near to S Jorge Castle,183877,Cristina,Lisboa,So Vicente,38.71912259771803,-9.130575656752892,Entire home/apt,50,1,54,2018-07-08,1.06,1,187
95212,Big3 bd CHARM&WIFI in Perfect Spot!,502806,Kathia,Lisboa,Estrela,38.70715863572998,-9.152498669211232,Entire home/apt,110,3,70,2018-07-13,0.95,1,39
97503,Lovely equipped flat in city centre,515924,Joel,Lisboa,Santo Antnio,38.720236066075365,-9.143166418303018,Private room,22,12,41,2018-06-27,0.48,11,144
103252,BALCONY · Vila Berta,538753,André,Lisboa,So Vicente,38.71724722429272,-9.13006806964846,Entire home/apt,79,2,28,2018-07-25,1.12,7,23
104580,Quarto a estudante ou professor,544047,Sérgio,Oeiras,Barcarena,38.74620059650938,-9.278596106636485,Private room,17,1,7,2018-05-14,0.63,2,365
105560,Cozy room near the beach,547928,Paula,Cascais,Cascais e Estoril,38.70035268770171,-9.382468249679377,Private room,30,3,3,2018-07-13,2.57,1,135
108058,ROOM+Bathroom - 15 min to Center City (metro ROMA),557442,Fernanda,Lisboa,Alvalade,38.7480237747351,-9.140382250713694,Private room,26,2,64,2018-07-20,1.65,3,313
112497,Ocean View from The Sunny Flat,574017,Mateus,Cascais,Cascais e Estoril,38.699217281106996,-9.44053285136718,Entire home/apt,99,4,9,2017-09-02,0.10,2,107
117979,appartement neuf independant .,595941,Jean-Michel,Cascais,Alcabideche,38.717726685009595,-9.410873308162662,Private room,77,1,0,,,7,358
118653,"EngraciaSpa Jacuzzi, Sauna, Terrace",599213,Inês,Lisboa,So Vicente,38.72074037486968,-9.121970466296037,Entire home/apt,75,3,89,2018-07-06,1.65,1,138
119120,Lapa 2Bdr with City and River Views,387186,Nuno,Lisboa,Estrela,38.70868977216028,-9.162356577322397,Entire home/apt,48,6,168,2018-07-14,1.98,9,48
120554,OLD HISTORICAL LISBON Apartment ,606629,Teresa,Lisboa,So Vicente,38.71554189337767,-9.12570844603402,Entire home/apt,80,2,30,2018-07-07,0.35,1,311
122572,A confortable room in a nice place,614156,Isabel,Lisboa,So Domingos de Benfica,38.75623104112536,-9.17506784001821,Private room,65,1,0,,,1,83
125431,little apartment with a big heart,623759,Dan,Lisboa,Santa Maria Maior,38.707717815315874,-9.13324274780397,Entire home/apt,35,4,178,2018-07-07,2.13,2,267
125536,Lisbon Center ( Rua Augusta-Room 1),624049,Sandra,Lisboa,Santa Maria Maior,38.71200351578327,-9.137044567777526,Private room,35,2,200,2018-07-07,2.31,3,294
125578,Lisbon Downtown Sunny Apartment ( Baixa - Rossio),624049,Sandra,Lisboa,Santa Maria Maior,38.71511887733623,-9.135182588579584,Entire home/apt,40,2,124,2018-07-11,1.48,3,355
125835,Rent quarter,624965,Vanessa,Vila Franca De Xira,Vila Franca de Xira,38.95721646320651,-9.002639579674927,Private room,50,1,0,,,1,365
125848,Historical Alfama-Pantheon Charming 1 bed flat,624278,Isabelle & Cesar,Lisboa,So Vicente,38.71523270677219,-9.123844942572129,Entire home/apt,59,4,106,2018-07-23,1.40,12,321
125889,An imposing luxury Bed & Breakfast,625147,Colin,Mafra,Santo Isidoro,39.01195689566674,-9.415801180782529,Private room,120,2,3,2016-08-20,0.06,4,365
125923,Férias em Sintra,625306,Eduardo,Sintra,Algueiro-Mem Martins,38.80689089097223,-9.35417666301333,Private room,40,1,0,,,1,365
126646,"Room and balcony in house, overlooking the ""Tagus""",628095,Filipe,Lisboa,Penha de Frana,38.72827838057485,-9.131918282190108,Private room,25,1,175,2018-07-20,3.61,4,62
126793,Blue Room - Center,573194,Ana Melo,Lisboa,Santo Antnio,38.7177371860952,-9.154534799334645,Private room,16,3,27,2018-04-27,0.52,22,358
127732,alugo quarto individual,632313,Paula,Oeiras,Barcarena,38.743923259939834,-9.266979610472683,Private room,40,1,0,,,1,365
129822,SUITE w/balcony and private bathroom,639944,Frederico E Maria,Lisboa,Parque das Naes,38.7772136882509,-9.0959193199117,Private room,47,1,77,2018-04-29,1.31,11,0
130301,Enjoy the nature-20mins from Lisbon,639944,Frederico E Maria,Arruda Dos Vinhos,Arruda dos Vinhos,38.984411788316635,-9.078385918200809,Entire home/apt,80,5,6,2017-08-22,0.25,11,350
130708,Private Room in City Center,643374,Jesse James,Lisboa,Arroios,38.71868762696512,-9.136939954921193,Private room,30,3,148,2018-07-26,1.74,2,327
133037,Sun Beach 15 minuts downtown lisbon,651801,Vitor,Cascais,Carcavelos e Parede,38.6804081569899,-9.325328134613978,Private room,34,2,13,2018-07-23,0.36,4,122
133645,A pleasure in Lisbon,656138,Juan,Lisboa,Santa Maria Maior,38.71078514588391,-9.132232875352344,Entire home/apt,40,2,196,2018-07-11,2.31,2,300
133734,BED & BREAKFAST WITH A VIEW! Sintra,656540,Marianne,Sintra,Colares,38.796214740816,-9.473424248835194,Private room,26,1,517,2018-07-26,5.96,1,299
134438,ALFAMA OASIS,659768,Matt,Lisboa,So Vicente,38.71955324771004,-9.122895141278901,Entire home/apt,50,4,137,2018-07-12,1.62,3,278
134681,Cosy apartment in Alfama - Lisbon,660784,Miguel,Lisboa,Santa Maria Maior,38.71149411491189,-9.129373878330412,Entire home/apt,45,3,135,2018-07-10,1.57,1,317
135261,Lisbon City Center 2 Bedroom Apt,663233,Leo,Lisboa,Misericrdia,38.7110361539496,-9.145505746321724,Entire home/apt,90,2,170,2018-07-12,1.98,6,325
136433,Near Sintra. Near Lisbon.,667914,Pe,Sintra,Algueiro-Mem Martins,38.80697654312761,-9.349954127043592,Private room,40,1,0,,,1,365
137054,A pleasure in Lisbon 2,656138,Juan,Lisboa,Santa Maria Maior,38.71215661213512,-9.131126177367658,Entire home/apt,40,2,129,2018-05-29,1.57,2,229
137461,Atalaia apartment,218778,José,Lisboa,Misericrdia,38.713628268638004,-9.144350386142756,Entire home/apt,65,7,2,2012-09-05,0.02,5,301
138087,S. Lourenço - Beach Lodge & Surf Ericeira,674496,Bruno,Mafra,Encarnao,39.01294185962776,-9.420560491965523,Shared room,25,2,1,2017-08-21,0.09,3,66
138929,Regueira street Apartm 88 4floor Alfama - 28599/AL,677938,Diogo And Maria,Lisboa,Santa Maria Maior,38.71138166966066,-9.130322018380992,Entire home/apt,35,2,188,2018-07-19,2.19,1,256
138999,Apt Cathedral with River View,678222,Helena,Lisboa,Santa Maria Maior,38.71017514604056,-9.13291963406473,Entire home/apt,90,2,89,2018-05-31,1.06,3,181
140080,Apartments in Lisbon city center 1º,682628,Paulo Eduardo,Lisboa,Misericrdia,38.71246111333625,-9.14396370027903,Entire home/apt,116,2,27,2018-05-21,0.33,12,167
140529,atelier,684381,Mafalda,Odivelas,Pontinha e Fames,38.78071808666412,-9.213982688084714,Private room,45,1,0,,,1,365
141883,Historical Cascais Apartment,688914,Luis,Cascais,Cascais e Estoril,38.695794702440544,-9.423035387989417,Entire home/apt,52,2,8,2018-06-17,0.11,74,292
143882,Champions League for 3,697596,Raquel,Lisboa,Alvalade,38.75408007764478,-9.16730574241083,Entire home/apt,500,1,0,,,1,0
144396,Casa dos Sobreiros,699865,Fernando,Mafra,Venda do Pinheiro e Santo Estvo das Gals,38.875463307816936,-9.232181492998192,Private room,45,1,0,,,1,365
144851,Myplace-Lisbon Bairro Alto apart,701650,Mauro,Lisboa,Misericrdia,38.71095361029268,-9.144020453432093,Entire home/apt,90,1,39,2018-07-03,0.46,6,158
145038,Alenquer Camping & Bungalows***,702402,Luis,Torres Vedras,Carvoeira e Carmes,39.052843326258106,-9.131623417691591,Entire home/apt,60,2,0,,,1,365
145101,"Villa to rent, heated pool, Lisbon.",702605,Antonio,Sintra,Colares,38.82264409594323,-9.461204696728238,Entire home/apt,179,3,30,2018-07-19,0.42,1,289
146812,IN SINTRA World Heritage,682306,Fernanda,Sintra,"S.Maria, S.Miguel, S.Martinho, S.Pedro Penaferrim",38.75904630986803,-9.383996297886158,Private room,45,4,0,,,1,365
147738,Casa Castelo de S. Jorge,713828,Ana Paula,Lisboa,Santa Maria Maior,38.7161315980822,-9.132666629537065,Entire home/apt,80,2,5,2018-07-08,0.20,4,285
147932,Amazing  Apartment  in Lisbon,713828,Ana Paula,Lisboa,So Vicente,38.71727775398089,-9.131035036469239,Entire home/apt,75,2,5,2018-03-18,0.18,4,309
148344,Casa do Celeiro (architect/artist house),716185,Mary,Sintra,Colares,38.78808229238534,-9.459990278923224,Entire home/apt,100,3,23,2018-06-18,0.31,1,216
148511,"Fabulous apartment in Chiado, LX",716988,Miguel,Lisboa,Santa Maria Maior,38.71262367619239,-9.14155756915358,Entire home/apt,70,1,31,2018-06-29,0.37,1,178
149274,"Sunny 1BR - Av. D. Carlos I, Lisbon",676330,Margarida,Lisboa,Misericrdia,38.71018253481253,-9.152822850179394,Entire home/apt,60,3,84,2018-06-15,1.13,5,25
149589,Castle/Alfama - Charming Flat within Castle walls,721565,Ana,Lisboa,Santa Maria Maior,38.71410348093931,-9.134727534032342,Entire home/apt,70,2,47,2018-07-11,0.59,3,337
150895,Castelo Studio Flat,726687,Pedro,Lisboa,Santa Maria Maior,38.71150902640692,-9.126755741533108,Entire home/apt,60,3,60,2018-07-15,0.71,3,324
150945,Castelo Loft Apartment,726687,Pedro,Lisboa,Santa Maria Maior,38.70689123094787,-9.136482149947943,Entire home/apt,59,3,84,2018-06-25,0.98,3,318
151327,"Alfama, Lisboa --  'Cats House'",727771,Susana,Lisboa,Santa Maria Maior,38.711584582608765,-9.128282790088194,Entire home/apt,42,3,305,2018-07-11,3.57,13,295
151909,RITA'S LargeRoom/priv.WC for 2 Sintra area,731092,Teresa,Sintra,Rio de Mouro,38.758310998493116,-9.340337443724348,Private room,40,2,2,2017-07-09,0.14,4,350
154968,Tranquility in Principe Real.,739283,Andre,Lisboa,Misericrdia,38.71439580734606,-9.149720490897963,Entire home/apt,53,2,23,2018-07-24,0.27,1,52
155865,Great apartment in Lisbon!,749485,Ricardo,Lisboa,Alcntara,38.70699517629653,-9.177488305290542,Entire home/apt,55,2,106,2018-07-03,1.24,1,306
157056,"Monte Estoril, cosy flat at bucolic neighborhood.",754495,José,Cascais,Cascais e Estoril,38.705932425567,-9.408856726277385,Entire home/apt,55,25,5,2017-08-08,0.21,1,49
158255,Charming Apartment in Lisbon,743285,Antonio,Lisboa,Estrela,38.71009335497432,-9.153879055696457,Entire home/apt,250,31,2,2015-12-28,0.04,1,363
159243,Les Suites do Bairro Alto to enjoy!,764012,Margarida & João,Lisboa,Misericrdia,38.71037174873316,-9.143676960335693,Entire home/apt,88,3,191,2018-07-27,2.50,9,189
159464,"Bairro Alto, the heart of the city",764012,Margarida & João,Lisboa,Misericrdia,38.710944955845,-9.145850945016605,Entire home/apt,87,3,177,2018-07-23,2.31,9,194
159473,En Bairro Alto mi casa es su casa,764012,Margarida & João,Lisboa,Misericrdia,38.712119694785905,-9.145153659211319,Entire home/apt,89,3,142,2018-07-20,1.93,9,206
161268,Romantic JARDIM apt. - Lift! - Pr.Real-Bairro Alto,1554338,Luis & Sofia,Lisboa,Misericrdia,38.71526993636806,-9.144623914165509,Entire home/apt,90,3,159,2018-07-20,2.00,7,276
161293,"Unbeatable Location, Spacious 2 Bedroom apartment!",778848,Sonia,Lisboa,Arroios,38.71790243157282,-9.140955835978618,Entire home/apt,99,1,197,2018-07-14,2.65,1,299
162349,Terraço Apartment,776014,Alexandre,Lisboa,Santo Antnio,38.715964506928074,-9.153994040007744,Entire home/apt,80,2,3,2018-07-23,2.73,4,95
162359,Apostolos Apartment,776014,Alexandre,Lisboa,Santo Antnio,38.717166853511905,-9.152039694299612,Entire home/apt,100,2,5,2018-07-23,1.06,4,124
162533,Charm in the heart of Lisbon!,776635,Marisa,Lisboa,Santa Maria Maior,38.71338528526066,-9.135617583558638,Entire home/apt,60,3,20,2018-06-08,0.26,18,273
162799,The Sunshine Duplex Cascais Beach,768759,Susana & Luis,Cascais,Cascais e Estoril,38.706630164974065,-9.423057695076455,Entire home/apt,32,5,77,2018-06-25,0.91,2,210
164397,Belo local muito central,784164,Manuel,Lisboa,Avenidas Novas,38.73629073685797,-9.152147221016834,Private room,100,1,0,,,1,365
166114,"Casa do Duque, no Centro Chiado",791812,Mário,Lisboa,Santa Maria Maior,38.71417275404455,-9.14053630235287,Entire home/apt,70,4,153,2018-07-23,2.05,1,242
168227,Design Studio Amoreiras,801495,Joao Cabezas,Lisboa,Campolide,38.7255944166804,-9.164002066993504,Entire home/apt,46,4,32,2018-04-18,1.16,1,239
170543,cozy studio near cascais center,131107,Jack,Cascais,Cascais e Estoril,38.70728249613916,-9.43065639943178,Entire home/apt,38,4,19,2015-08-21,0.23,3,328
170657,"Designer's Apartment - Lapa, Lisbon",814003,Ricardo,Lisboa,Estrela,38.70718743823854,-9.16154435360992,Entire home/apt,50,3,88,2018-07-14,1.15,1,228
171077,Sea View Beach House,483337,Ana,Lourinh,Lourinh e Atalaia,39.26470215442326,-9.334832450337004,Entire home/apt,105,4,4,2018-07-06,0.07,1,357
172014,Bright room in art organization,820718,Marta,Lisboa,Alvalade,38.745905963100384,-9.13610447553199,Private room,39,2,92,2018-06-25,1.09,1,293
172248,Double room near airport + free Parking,507901,Ana E Lucien,Lisboa,Alvalade,38.74842389370619,-9.132345251830305,Private room,30,1,40,2017-08-16,0.47,6,204
172455,Sunny apartment in the Heart of Lisboa,822877,Joao,Lisboa,Santa Maria Maior,38.71508744241658,-9.135159754055147,Entire home/apt,59,3,174,2018-07-25,2.08,4,229
172638,Duplex at old typical Lisbon - Alfama,823780,André,Lisboa,Santa Maria Maior,38.71227642437932,-9.130367744965488,Entire home/apt,59,3,301,2018-07-10,3.53,3,267
172715,House@BairroAlto - Best Deal lisbon,824067,Cris & Fatima,Lisboa,Misericrdia,38.71399734298912,-9.145544074231733,Entire home/apt,49,2,111,2018-01-31,1.30,1,210
174064,Spacious Lisbon Apartment-Central,830888,João,Lisboa,Misericrdia,38.71384591974466,-9.149685402757704,Entire home/apt,77,4,125,2018-07-09,1.48,1,267
174529,LISBON GREAT VIEW!,833952,Filipe,Lisboa,So Vicente,38.71784399624174,-9.132207028159618,Entire home/apt,69,3,64,2018-06-30,0.82,1,296
175704,Beach house. Nice private and peaceful holidays.,839689,Ana,Lourinh,Ribamar,39.1963279296784,-9.336468719567767,Entire home/apt,140,5,3,2017-09-23,0.13,1,309
176153,The White House - Historical Center,842219,Inês & António,Lisboa,Misericrdia,38.70816605194191,-9.143675600128756,Entire home/apt,78,1,527,2018-07-15,6.20,2,214
176914,Spacious & calm at BAIRRO ALTO,1029524,Luis,Lisboa,Misericrdia,38.714873498470695,-9.146260329950742,Entire home/apt,95,3,110,2018-07-18,1.31,20,65
178515,Meet Lisboa on your foot,753902,Bruno,Lisboa,Santa Maria Maior,38.70967892376346,-9.132773360459652,Entire home/apt,65,3,95,2018-07-14,1.98,5,241
178524,Duplex central Apt with river view,753902,Bruno,Lisboa,Santa Maria Maior,38.710554840644306,-9.132477780936584,Entire home/apt,85,3,199,2018-07-07,2.37,5,285
179273,Alugo quarto com varanda e quintal,544047,Sérgio,Oeiras,Barcarena,38.747259477458826,-9.277788223823302,Shared room,17,1,0,,,2,0
181107,Double bed room in Anjos-Graça,867993,Filipe,Lisboa,Arroios,38.72155813166219,-9.132658252647397,Private room,33,3,100,2018-07-16,1.20,2,336
184888,Caravela - Torre Sao Rafael ,887175,Tania,Lisboa,Parque das Naes,38.76820761882336,-9.097859374399974,Entire home/apt,115,3,13,2018-05-14,0.30,1,301
186742,"Charming, Central Chiado - Bairro Alto 2 Bedroom.",897614,Antonio,Lisboa,Misericrdia,38.70950619054239,-9.144287559862661,Entire home/apt,68,3,121,2018-07-24,1.58,3,105
186996,Apartment Jasmim in historic center,899179,Samuel,Lisboa,Santa Maria Maior,38.7154973934516,-9.1351346374148,Entire home/apt,66,5,12,2018-05-24,0.48,2,36
187442,Alfama Balcony: Awesome Tagus View!,901710,"André, Ricardo & Luís",Lisboa,Santa Maria Maior,38.71073759746159,-9.131336040484952,Entire home/apt,150,2,300,2018-07-25,3.65,2,321
189676,Santa Catarina - City / river views,915146,Pedro,Lisboa,Misericrdia,38.71038622734376,-9.148244144519262,Entire home/apt,75,3,178,2018-07-28,2.23,3,169
190091,Top quality apartment in Amoreiras,917694,Vera,Lisboa,Campo de Ourique,38.72244324020071,-9.158644669504376,Entire home/apt,200,3,60,2018-07-12,0.72,1,358
193321,"Great sunny flat, historical center",515924,Joel,Lisboa,Santo Antnio,38.71981879338073,-9.142549931690583,Private room,25,10,20,2018-05-07,0.24,11,280
193977,Room for a student/teacher.,941297,Ana,Cascais,Carcavelos e Parede,38.6990974214352,-9.32233681491717,Private room,35,7,0,,,1,365
194023,Single Room in Campo de Ourique,941411,Teresa,Lisboa,Campo de Ourique,38.718678695377584,-9.161250943513489,Private room,18,5,16,2016-08-31,0.25,10,192
196195,Large Central 2 bdr; Car Park; WiFi,951913,Francisco,Lisboa,Penha de Frana,38.72822995856057,-9.12668796790244,Entire home/apt,50,4,132,2018-07-19,1.62,1,20
196619,COSY HOUSE,144484,Bruno,Lisboa,Penha de Frana,38.725447030473426,-9.121510880590737,Entire home/apt,65,1,0,,,2,270
197236,Three4Six Guesthouse - Aluguer de Casa Inteira,7054947,Monique,Oeiras,"Oeiras e S.Julio da Barra, Pao de Arcos e Caxias",38.69795646732143,-9.29093149556675,Entire home/apt,185,2,3,2018-07-10,0.06,4,97
198480,Green neighborhood close Airport,640147,Ana,Lisboa,Lumiar,38.778243605495746,-9.152478852969079,Entire home/apt,46,15,10,2018-06-03,0.40,1,323
199461,Romantic Apartment in the Old Town,914126,Martin,Lisboa,Santa Maria Maior,38.71137516981584,-9.136547534300632,Entire home/apt,95,2,42,2018-07-01,0.53,16,298
201878,gemini - up to 5 ppl apart + garage,987856,Margarida & Adriana,Lisboa,Avenidas Novas,38.74487294293789,-9.153958923839253,Entire home/apt,75,4,36,2016-01-15,0.43,1,256
202150,Castle-View Boutique Apartment,989393,Gonçalo,Lisboa,Santa Maria Maior,38.71156121380196,-9.136058937569524,Entire home/apt,54,4,331,2018-07-22,3.93,3,87
203167,Parreiras Apartment,798869,Renato,Lisboa,Misericrdia,38.71058246572058,-9.153244370029766,Entire home/apt,68,3,28,2018-06-30,0.36,22,307
204434,Room with a view over the Tejo,1004069,Fernando,Lisboa,Santa Maria Maior,38.71299245818131,-9.125747494449078,Private room,35,3,224,2018-07-24,2.71,1,6
207421,the two leos,1020762,Catherine,Cadaval,Vermelha,39.27076301714074,-9.105536625322934,Private room,40,1,0,,,1,364
208683,Cozy central apartment with view,753902,Bruno,Lisboa,Santa Maria Maior,38.70933950361787,-9.132024487511833,Entire home/apt,60,3,91,2018-07-06,1.50,5,200
210714,Typical apt in Historic Santos,1039097,Diogo,Lisboa,Estrela,38.70512912843722,-9.162346290361162,Entire home/apt,55,3,8,2018-06-04,0.11,10,145
211614,"Studio 12 Monte Estoril, Cascais PT",758277,Margarida,Cascais,Cascais e Estoril,38.71080134389901,-9.408647380945611,Entire home/apt,50,3,32,2018-07-12,0.42,2,288
211616,Beguinhos: A balcony over Lisbon,1091599,Francisco,Lisboa,Santa Maria Maior,38.71253284310903,-9.126319707566283,Entire home/apt,75,3,139,2018-07-21,1.91,1,200
214729,Lisboa alojamento de curta duração,1108485,Maria,Lisboa,Alvalade,38.75047965915459,-9.145997995374948,Private room,30,4,15,2018-07-27,0.37,2,331
217187,Lisboa Popular,1121762,Silvia,Lisboa,Santa Maria Maior,38.71212307387659,-9.128480836317758,Entire home/apt,35,2,148,2018-07-21,1.78,3,302
217281,Room near the University of Lisbon,1108485,Maria,Lisboa,Alvalade,38.74890595117757,-9.146513385304713,Private room,25,1,0,,,2,179
218280,room with breakfast,710165,Cristina,Lisboa,Campo de Ourique,38.716055946907694,-9.160059450674833,Private room,28,1,0,,,1,295
218584,"Sea View Flat Almocageme, Sintra",1130719,Mario,Sintra,Colares,38.79325024697177,-9.47853898483958,Entire home/apt,78,4,16,2018-07-17,0.31,1,304
220359,Zen Central Apartment,1142308,Rui,Lisboa,Avenidas Novas,38.735237409011496,-9.150350897142987,Entire home/apt,54,2,72,2018-07-14,0.93,1,292
220830,CASA MAYA  - BEAUTIFUL STONE HOUSE ,763034,Eduardo,Mafra,Igreja Nova e Cheleiros,38.889914684505825,-9.310292678034505,Entire home/apt,60,2,14,2017-04-28,0.21,5,338
220831,CASA  DO PATIO - FANTASTIC HOUSE ,763034,Eduardo,Mafra,Igreja Nova e Cheleiros,38.89156290381206,-9.310589245805296,Entire home/apt,180,2,2,2016-01-03,0.06,5,331
222942,Quarto com muita luz,1157493,Lígia,Lisboa,Arroios,38.73193833486875,-9.133832377453286,Private room,60,1,4,2018-04-29,0.25,1,365
224040,Room with a view,1165468,Nuno,Lisboa,Misericrdia,38.70959824692216,-9.146855741466549,Private room,40,4,11,2017-12-31,0.13,2,209
