id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
24445543,Ample bedroom with private bath.,127207867,Helena,Lisboa,Avenidas Novas,38.74493187627097,-9.152935258027933,Private room,30,1,0,,,1,9
24445745,Brand New - Cozy apartment in Alfama,31639752,Lile,Lisboa,Santa Maria Maior,38.713040150807494,-9.128151921300818,Entire home/apt,60,3,1,2018-04-18,1,1,345
24448329,Villa-White Sand Beach,153220439,Tina,Lourinh,Lourinh e Atalaia,39.25389054175409,-9.330277074747654,Entire home/apt,49,4,0,,,2,180
24449338,Villa Cascais,13686502,Pedro,Cascais,Cascais e Estoril,38.71172940757972,-9.431918417205493,Entire home/apt,295,7,0,,,1,365
24450176,Blue Apartment Parede Beach House,184655890,Laura,Cascais,Carcavelos e Parede,38.690062029003876,-9.35339192365589,Entire home/apt,120,2,0,,,1,71
24450954,Lisbon Downtown Lovers: Costa do Castelo AP,178773842,Lisbon Downtown Lovers,Lisboa,Santa Maria Maior,38.715489267886014,-9.134873221863288,Entire home/apt,49,1,0,,,2,312
24450991,Van Gogh Art Room with Public Park Free,184666907,Jack And Ju,Lisboa,Beato,38.732455989008095,-9.106869363459412,Private room,29,2,0,,,2,228
24451914,Lemon House,42947678,Tiago,Lisboa,So Vicente,38.71896155081416,-9.119482383261921,Entire home/apt,60,1,0,,,2,142
24452013,Estefania Terrace,688914,Luis,Lisboa,Arroios,38.73148792750096,-9.14127743003207,Entire home/apt,78,2,0,,,71,268
24452183,Frida Khalo Art Room with Public Park Free,184666907,Jack And Ju,Lisboa,Beato,38.73444555327545,-9.106990454987333,Private room,27,2,0,,,2,364
24452740,"Lovely Lisbon Renovated Flat, Old Town Bairro Alto",42479445,Joana,Lisboa,Misericrdia,38.711474196028576,-9.144332994024806,Entire home/apt,70,2,0,,,8,277
24453362,Cozy bedroom in a quiet Village,32777633,David,Vila Franca De Xira,Vila Franca de Xira,38.965843650206345,-8.985724396657236,Private room,24,1,0,,,2,365
